id,name,type,address,lat,lon,phone,accepts,pets,sobriety,id_required,referral_required,sex_offender_ok,reports_to,curfew,max_stay,belongings,accessibility,languages,cost,hours,intake_hours,seasonal,capacity_signal,last_verified,verified_by,method,flag,notes
fort-bend-tx-overture-43467e93,TheLord's Kitchen,shelter,"316 2nd St, Rosenberg",29.564498901367188,-95.80811309814453,+12819036197,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://overturemaps.org/
fort-bend-tx-overture-258d55eb,Parks Youth Ranch,shelter,"11614 FM 361 Rd, Richmond",29.41412353515625,-95.76213836669922,+12813925794,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://parksyouthranch.org/
