id,name,type,address,lat,lon,phone,accepts,pets,sobriety,id_required,referral_required,sex_offender_ok,reports_to,curfew,max_stay,belongings,accessibility,languages,cost,hours,intake_hours,seasonal,capacity_signal,last_verified,verified_by,method,flag,notes
burnet-tx-overture-b63927f8,The Helping Center,meal,"1016 Broadway St, Marble Falls",30.577165603637695,-98.27645111083984,8306935689,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.helpingcenter.org/contact/
burnet-tx-overture-ec557732,Esperanza House,shelter,"120 Olas Ln, Kingsland",30.64996337890625,-98.41521453857422,+15128771910,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://esperanzahouses.com/
