id,name,type,address,lat,lon,phone,accepts,pets,sobriety,id_required,referral_required,sex_offender_ok,reports_to,curfew,max_stay,belongings,accessibility,languages,cost,hours,intake_hours,seasonal,capacity_signal,last_verified,verified_by,method,flag,notes
gladwin-mi-overture-0d56ca1f,Sacred Heart Mission,meal,"220 James Robertson Dr, Gladwin",43.979373931884766,-84.47086334228516,+19894264661,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.gladwinharrisoncatholic.com/sacred-heart-mission.html
gladwin-mi-overture-7605e77a,New Dawn Shelter,shelter,"137 Commerce Ct, Gladwin",43.99350357055664,-84.48560333251953,+19897096089,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://newdawnshelter.org/
